H110316	2442207110019087421
H110320	2442207110019094721
H110321	2442207110019065821
H110325	2442207110018988921
H110328	2442207110019056621
H110332	2442207110019046521
H110333	2442207110019011121
H110336	2442207110019092221
H110337	2442207110019094621
H11034	2442207130019577021
H110340	2442207080018828321
H110346	2442207080018890521
H110349	2442207110018982321
H11035	2442207130019562821
H110352	2442207080018826221
H110353	2442207080018905121
H110355	2442207110019039321
H110358	2442207110018979321
H11036	2442207140019557821
H110362	2442207110019041721
H110370	2442207080018850321
H110372	2442207080018929121
H110378	2442207080018703721
H110379	2442207080018883321
H110381	2442207080018818721
H110383	2442207080018924321
H110386	2442207080018859421
H110389	2442207080018845121
H11039	2442207140019589321
H110392	2442207080018873921
H110393	2442207080018766021
H110394	2442207080018885721
