person	riksdagid	pob
http://www.wikidata.org/entity/Q5780429	0980247880005	http://www.wikidata.org/entity/Q10419868
http://www.wikidata.org/entity/Q5782917	0213468747208	http://www.wikidata.org/entity/Q265682
http://www.wikidata.org/entity/Q5782917	0213468747208	http://www.wikidata.org/entity/Q57407324
http://www.wikidata.org/entity/Q5811951	0902172188709	
http://www.wikidata.org/entity/Q5855453	0695579897102	
http://www.wikidata.org/entity/Q5881641	0509012622802	
http://www.wikidata.org/entity/Q5886445	0542215898226	http://www.wikidata.org/entity/Q10507730
http://www.wikidata.org/entity/Q5886707	0284604377408	http://www.wikidata.org/entity/Q669660
http://www.wikidata.org/entity/Q5886806	0992508932009	http://www.wikidata.org/entity/Q54352
http://www.wikidata.org/entity/Q5892602	0177163145690	http://www.wikidata.org/entity/Q10718292
http://www.wikidata.org/entity/Q5901914	0464639640213	
http://www.wikidata.org/entity/Q5912635	0600784831409	
http://www.wikidata.org/entity/Q5918403	013600422205	http://www.wikidata.org/entity/Q10659126
http://www.wikidata.org/entity/Q5937929	0818762925009	http://www.wikidata.org/entity/Q25287
http://www.wikidata.org/entity/Q5939379	0654651796309	
http://www.wikidata.org/entity/Q5965375	0351867771418	
http://www.wikidata.org/entity/Q5966052	0699478732904	
http://www.wikidata.org/entity/Q6010550	0208558695314	http://www.wikidata.org/entity/Q25287
http://www.wikidata.org/entity/Q6011182	0529963707818	
http://www.wikidata.org/entity/Q6011228	0797642182211	http://www.wikidata.org/entity/Q675653
http://www.wikidata.org/entity/Q6014287	0288808902002	http://www.wikidata.org/entity/Q10601458
http://www.wikidata.org/entity/Q6014428	0125056691517	
http://www.wikidata.org/entity/Q6027374	0465588741605	http://www.wikidata.org/entity/Q10434843
http://www.wikidata.org/entity/Q6043221	0124035957411	
http://www.wikidata.org/entity/Q6043976	0488357052317	http://www.wikidata.org/entity/Q10430709
http://www.wikidata.org/entity/Q6063807	0837501934208	http://www.wikidata.org/entity/Q10431994
http://www.wikidata.org/entity/Q6073114	041424287315	
http://www.wikidata.org/entity/Q6079824	0681085425612	
http://www.wikidata.org/entity/Q6090670	0272316208815	http://www.wikidata.org/entity/Q654308
http://www.wikidata.org/entity/Q6189358	0643205912808	
http://www.wikidata.org/entity/Q6190751	0962700307214	http://www.wikidata.org/entity/Q10676706
http://www.wikidata.org/entity/Q6192550	050953706196	http://www.wikidata.org/entity/Q10727632
http://www.wikidata.org/entity/Q6199088	0395292877305	
http://www.wikidata.org/entity/Q6202236	0168437688801	http://www.wikidata.org/entity/Q1323619
http://www.wikidata.org/entity/Q6219711	0467253407311	http://www.wikidata.org/entity/Q1025370
http://www.wikidata.org/entity/Q6228063	0661283223209	http://www.wikidata.org/entity/Q27774
http://www.wikidata.org/entity/Q6244005	0612453628106	http://www.wikidata.org/entity/Q10718358
http://www.wikidata.org/entity/Q6248447	0249303256091	http://www.wikidata.org/entity/Q2085281
http://www.wikidata.org/entity/Q6250434	0598843399200	http://www.wikidata.org/entity/Q10718069
http://www.wikidata.org/entity/Q6254697	0530361204603	http://www.wikidata.org/entity/Q10484135
http://www.wikidata.org/entity/Q6254778	0457213878205	http://www.wikidata.org/entity/Q10476073
http://www.wikidata.org/entity/Q6255733	0614478918709	
http://www.wikidata.org/entity/Q6930975	0105126451619	http://www.wikidata.org/entity/Q28
http://www.wikidata.org/entity/Q10678024	0668060748617	
http://www.wikidata.org/entity/Q17080318	0201207390210	http://www.wikidata.org/entity/Q25415
http://www.wikidata.org/entity/Q18237118	0599390849728	http://www.wikidata.org/entity/Q10707702
http://www.wikidata.org/entity/Q18238811	046426524512	http://www.wikidata.org/entity/Q10671657
http://www.wikidata.org/entity/Q18244622	0124891175903	http://www.wikidata.org/entity/Q10613018
http://www.wikidata.org/entity/Q18649252	0554852839719	http://www.wikidata.org/entity/Q10515992
http://www.wikidata.org/entity/Q19976333	0926002991620	http://www.wikidata.org/entity/Q18291538
http://www.wikidata.org/entity/Q19977128	0832311880029	http://www.wikidata.org/entity/Q10526832
http://www.wikidata.org/entity/Q20156222	0482689573825	http://www.wikidata.org/entity/Q3596010
http://www.wikidata.org/entity/Q20652878	0376353897112	http://www.wikidata.org/entity/Q10531256
http://www.wikidata.org/entity/Q20906993	0243998374609	
http://www.wikidata.org/entity/Q21544243	0528100184906	
http://www.wikidata.org/entity/Q21558213	0827765373607	
http://www.wikidata.org/entity/Q21567803	0918472842401	
http://www.wikidata.org/entity/Q21567811	047696971609	http://www.wikidata.org/entity/Q1754
http://www.wikidata.org/entity/Q21567815	0545494137791	
http://www.wikidata.org/entity/Q21567818	0522244736098	
http://www.wikidata.org/entity/Q21567827	0627956939404	
http://www.wikidata.org/entity/Q21570566	0346540621005	
http://www.wikidata.org/entity/Q21694216	0747244983307	
http://www.wikidata.org/entity/Q21694229	0207544889903	
http://www.wikidata.org/entity/Q21795365	0590096877813	
http://www.wikidata.org/entity/Q26710616	0256716955026	http://www.wikidata.org/entity/Q601532
http://www.wikidata.org/entity/Q30035705	075747847023	http://www.wikidata.org/entity/Q10502441
http://www.wikidata.org/entity/Q37013194	0254695027922	http://www.wikidata.org/entity/Q1005
http://www.wikidata.org/entity/Q40321803	0647668663722	http://www.wikidata.org/entity/Q794
http://www.wikidata.org/entity/Q42369058	0853204119514	http://www.wikidata.org/entity/Q930262
http://www.wikidata.org/entity/Q50353151	012481285121	
http://www.wikidata.org/entity/Q56164156	0406831930624	http://www.wikidata.org/entity/Q11055815
http://www.wikidata.org/entity/Q56660151	0742883909221	http://www.wikidata.org/entity/Q10613658
http://www.wikidata.org/entity/Q57168691	0640627133410	http://www.wikidata.org/entity/Q2054961
http://www.wikidata.org/entity/Q57168821	0628005785225	http://www.wikidata.org/entity/Q10683835
http://www.wikidata.org/entity/Q58769193	041911485722	http://www.wikidata.org/entity/Q18334835
http://www.wikidata.org/entity/Q58837098	025931369428	http://www.wikidata.org/entity/Q10527330
http://www.wikidata.org/entity/Q70574439	0503029811325	http://www.wikidata.org/entity/Q10700388
http://www.wikidata.org/entity/Q71054855	0365748677411	http://www.wikidata.org/entity/Q10727632
http://www.wikidata.org/entity/Q71455806	0456680171315	http://www.wikidata.org/entity/Q10612973
http://www.wikidata.org/entity/Q96323955	033662260219	
http://www.wikidata.org/entity/Q96323973	0422059125318	
http://www.wikidata.org/entity/Q96324213	0962261029919	
http://www.wikidata.org/entity/Q96678443	0625199891029	http://www.wikidata.org/entity/Q10549888
http://www.wikidata.org/entity/Q97772277	0497565513923	
http://www.wikidata.org/entity/Q97961984	0937372967816	
http://www.wikidata.org/entity/Q97971232	0259830011200	
http://www.wikidata.org/entity/Q97971236	0316358669112	
http://www.wikidata.org/entity/Q97971259	0626451252310	
http://www.wikidata.org/entity/Q97971270	0740062037201	
http://www.wikidata.org/entity/Q97971276	0934740593109	http://www.wikidata.org/entity/Q10430600
http://www.wikidata.org/entity/Q97971278	0969147846718	
http://www.wikidata.org/entity/Q97971279	0990002843500	
http://www.wikidata.org/entity/Q234872	0246672208812	http://www.wikidata.org/entity/Q1754
http://www.wikidata.org/entity/Q264452	0240128497814	http://www.wikidata.org/entity/Q25579
http://www.wikidata.org/entity/Q273408	0201502585302	http://www.wikidata.org/entity/Q1754
http://www.wikidata.org/entity/Q303488	0517869568019	
http://www.wikidata.org/entity/Q438138	0456373360003	http://www.wikidata.org/entity/Q10612973
http://www.wikidata.org/entity/Q458162	0977860675311	http://www.wikidata.org/entity/Q765434
http://www.wikidata.org/entity/Q512590	0720249554818	http://www.wikidata.org/entity/Q1019575
http://www.wikidata.org/entity/Q517206	0116603319117	http://www.wikidata.org/entity/Q54743
http://www.wikidata.org/entity/Q707581	033722755191	http://www.wikidata.org/entity/Q596567
http://www.wikidata.org/entity/Q1232072	0553241385804	http://www.wikidata.org/entity/Q1754
http://www.wikidata.org/entity/Q1635136	075784887694	http://www.wikidata.org/entity/Q25287
http://www.wikidata.org/entity/Q2091911	0239948123229	http://www.wikidata.org/entity/Q10484135
http://www.wikidata.org/entity/Q2396467	0591055036519	http://www.wikidata.org/entity/Q2887
http://www.wikidata.org/entity/Q3115681	0328926898814	http://www.wikidata.org/entity/Q26268
http://www.wikidata.org/entity/Q3363834	0960030082916	http://www.wikidata.org/entity/Q1024656
http://www.wikidata.org/entity/Q3369252	0369028728526	http://www.wikidata.org/entity/Q10593520
http://www.wikidata.org/entity/Q3374466	0294802296006	http://www.wikidata.org/entity/Q10673010
http://www.wikidata.org/entity/Q3374789	0701525641715	
http://www.wikidata.org/entity/Q3375136	0376867803913	http://www.wikidata.org/entity/Q298344
http://www.wikidata.org/entity/Q3375152	0933424396309	http://www.wikidata.org/entity/Q25724
http://www.wikidata.org/entity/Q3375840	0731809135516	
http://www.wikidata.org/entity/Q3498715	0205148684308	http://www.wikidata.org/entity/Q25287
http://www.wikidata.org/entity/Q4126210	0344762184207	http://www.wikidata.org/entity/Q1754
http://www.wikidata.org/entity/Q4354173	042839539117	http://www.wikidata.org/entity/Q26345
http://www.wikidata.org/entity/Q4355135	0363608290410	http://www.wikidata.org/entity/Q948117
http://www.wikidata.org/entity/Q4575538	0320950917801	
http://www.wikidata.org/entity/Q4693160	0957794828205	
http://www.wikidata.org/entity/Q4750415	0283009944701	http://www.wikidata.org/entity/Q19660
http://www.wikidata.org/entity/Q4766168	0810201628512	http://www.wikidata.org/entity/Q10430442
http://www.wikidata.org/entity/Q4767194	0807866053922	http://www.wikidata.org/entity/Q25286
http://www.wikidata.org/entity/Q4830255	0691468495629	
http://www.wikidata.org/entity/Q4894082	0610573125306	
http://www.wikidata.org/entity/Q4894089	0107123682905	
http://www.wikidata.org/entity/Q4895681	0213606215200	
http://www.wikidata.org/entity/Q4935876	0202132308900	
http://www.wikidata.org/entity/Q4939797	0512357753412	http://www.wikidata.org/entity/Q10466263
http://www.wikidata.org/entity/Q4941329	0512510717328	http://www.wikidata.org/entity/Q10502441
http://www.wikidata.org/entity/Q4941539	0386891409405	
http://www.wikidata.org/entity/Q4942003	0286498639614	
http://www.wikidata.org/entity/Q4944157	0190801883908	
http://www.wikidata.org/entity/Q4945880	0154189076919	http://www.wikidata.org/entity/Q10515876
http://www.wikidata.org/entity/Q4946998	0401511670506	
http://www.wikidata.org/entity/Q4947014	0156574552406	http://www.wikidata.org/entity/Q1754738
http://www.wikidata.org/entity/Q4947558	0199809132302	http://www.wikidata.org/entity/Q2211
http://www.wikidata.org/entity/Q4948373	0401150407611	http://www.wikidata.org/entity/Q25287
http://www.wikidata.org/entity/Q4948688	0366609643504	http://www.wikidata.org/entity/Q10570835
http://www.wikidata.org/entity/Q4949356	025158809026	http://www.wikidata.org/entity/Q10661257
http://www.wikidata.org/entity/Q4952297	0409817272107	http://www.wikidata.org/entity/Q10718088
http://www.wikidata.org/entity/Q4957384	0373453467292	http://www.wikidata.org/entity/Q10649963
http://www.wikidata.org/entity/Q4959537	0211726202212	
http://www.wikidata.org/entity/Q4960356	0251617324715	
http://www.wikidata.org/entity/Q4960703	0153453019693	http://www.wikidata.org/entity/Q10602802
http://www.wikidata.org/entity/Q4961147	0125036219125	http://www.wikidata.org/entity/Q10704894
http://www.wikidata.org/entity/Q4962650	0489462966700	
http://www.wikidata.org/entity/Q4962758	0308563888104	http://www.wikidata.org/entity/Q4973721
http://www.wikidata.org/entity/Q4964010	0319345085107	http://www.wikidata.org/entity/Q3354065
http://www.wikidata.org/entity/Q4964100	0155487380917	http://www.wikidata.org/entity/Q12559599
http://www.wikidata.org/entity/Q4964936	0522460069116	
http://www.wikidata.org/entity/Q4971432	0228907110117	http://www.wikidata.org/entity/Q85
http://www.wikidata.org/entity/Q4972558	0495620358802	
http://www.wikidata.org/entity/Q4973700	0377384542907	http://www.wikidata.org/entity/Q10688902
http://www.wikidata.org/entity/Q4977972	0105689536302	
http://www.wikidata.org/entity/Q4979205	0220310363926	http://www.wikidata.org/entity/Q10707702
http://www.wikidata.org/entity/Q4981523	0235331390700	
http://www.wikidata.org/entity/Q4982620	0326064715100	
http://www.wikidata.org/entity/Q4982841	0252987797901	http://www.wikidata.org/entity/Q10570764
http://www.wikidata.org/entity/Q4983517	0228027853620	http://www.wikidata.org/entity/Q10716432
http://www.wikidata.org/entity/Q70639708	0509415296421	http://www.wikidata.org/entity/Q10728149
http://www.wikidata.org/entity/Q71062310	02658325625	http://www.wikidata.org/entity/Q10568302
http://www.wikidata.org/entity/Q71132556	0557180142229	http://www.wikidata.org/entity/Q10707908
http://www.wikidata.org/entity/Q71577635	039102787629	http://www.wikidata.org/entity/Q10718569
http://www.wikidata.org/entity/Q96324321	0970709885516	http://www.wikidata.org/entity/Q10712060
http://www.wikidata.org/entity/Q97786445	0495018514310	http://www.wikidata.org/entity/Q10570636
http://www.wikidata.org/entity/Q97824082	0441279609311	
http://www.wikidata.org/entity/Q97854743	0773506435611	
http://www.wikidata.org/entity/Q97971220	0112898942202	
http://www.wikidata.org/entity/Q97971223	0157844699102	
http://www.wikidata.org/entity/Q97971240	036360942301	
http://www.wikidata.org/entity/Q97971249	0484493492213	
http://www.wikidata.org/entity/Q97971275	0908744384705	
http://www.wikidata.org/entity/Q104215551	0297840931300	
http://www.wikidata.org/entity/Q104215835	048433771316	
http://www.wikidata.org/entity/Q105679831	05634168328	http://www.wikidata.org/entity/Q10717966
http://www.wikidata.org/entity/Q106862781	0855286184126	http://www.wikidata.org/entity/Q114874695
http://www.wikidata.org/entity/Q107364890	0932188207010	
http://www.wikidata.org/entity/Q107364915	0977557986415	
http://www.wikidata.org/entity/Q107389974	0829600202519	
http://www.wikidata.org/entity/Q107420069	0632149550015	
http://www.wikidata.org/entity/Q109828321	0321691108412	
http://www.wikidata.org/entity/Q109928721	0395154929710	
http://www.wikidata.org/entity/Q112075255	0951905661227	http://www.wikidata.org/entity/Q10709778
http://www.wikidata.org/entity/Q114031241	0662032691523	http://www.wikidata.org/entity/Q10512805
http://www.wikidata.org/entity/Q114031243	0972636989226	http://www.wikidata.org/entity/Q224
http://www.wikidata.org/entity/Q114031256	0525562399327	http://www.wikidata.org/entity/Q66634048
http://www.wikidata.org/entity/Q114031261	0627450126815	http://www.wikidata.org/entity/Q110817631
http://www.wikidata.org/entity/Q114133361	027964311318	
http://www.wikidata.org/entity/Q114244604	0697733600628	http://www.wikidata.org/entity/Q10500565
http://www.wikidata.org/entity/Q114772424	011548866929	
http://www.wikidata.org/entity/Q114965717	0822010116020	
http://www.wikidata.org/entity/Q115190201	0663840649717	
http://www.wikidata.org/entity/Q114772526	0302393368216	
http://www.wikidata.org/entity/Q4916267	0841802782704	http://www.wikidata.org/entity/Q21165
http://www.wikidata.org/entity/Q4933653	0695090885212	http://www.wikidata.org/entity/Q26345
http://www.wikidata.org/entity/Q4935882	0928964569700	http://www.wikidata.org/entity/Q10480772
http://www.wikidata.org/entity/Q4937060	0913965980315	
http://www.wikidata.org/entity/Q4938749	0668293417401	
http://www.wikidata.org/entity/Q4951850	08188046917	
http://www.wikidata.org/entity/Q4955284	0854683362596	http://www.wikidata.org/entity/Q1867030
http://www.wikidata.org/entity/Q4957112	0995355603410	
http://www.wikidata.org/entity/Q4959886	0836614547702	
http://www.wikidata.org/entity/Q4964320	0919433006307	http://www.wikidata.org/entity/Q10718088
http://www.wikidata.org/entity/Q4970993	0902086611116	
http://www.wikidata.org/entity/Q4972566	0806172169007	
http://www.wikidata.org/entity/Q4973078	0791786201912	
http://www.wikidata.org/entity/Q4976914	0883183598315	
http://www.wikidata.org/entity/Q4978575	0922081543501	http://www.wikidata.org/entity/Q189
http://www.wikidata.org/entity/Q4984508	0288448506702	
http://www.wikidata.org/entity/Q4987718	0139582082909	
http://www.wikidata.org/entity/Q4987905	0729731578904	
http://www.wikidata.org/entity/Q4988676	0566106045918	http://www.wikidata.org/entity/Q171331
http://www.wikidata.org/entity/Q4990177	0781623040415	http://www.wikidata.org/entity/Q10549916
http://www.wikidata.org/entity/Q4990210	0623552243405	
http://www.wikidata.org/entity/Q4990249	0906517990916	
http://www.wikidata.org/entity/Q4990503	0992604658114	http://www.wikidata.org/entity/Q10656363
http://www.wikidata.org/entity/Q4990669	0808145784313	http://www.wikidata.org/entity/Q25287
http://www.wikidata.org/entity/Q4990781	0425391168202	
http://www.wikidata.org/entity/Q4990906	0677210453318	http://www.wikidata.org/entity/Q15390598
http://www.wikidata.org/entity/Q4991025	0990688247511	
http://www.wikidata.org/entity/Q4991094	0844246115721	http://www.wikidata.org/entity/Q741876
http://www.wikidata.org/entity/Q5218897	0316572054501	http://www.wikidata.org/entity/Q10484135
http://www.wikidata.org/entity/Q5236464	0148994807513	http://www.wikidata.org/entity/Q25287
http://www.wikidata.org/entity/Q5388933	0894934958205	http://www.wikidata.org/entity/Q1754
http://www.wikidata.org/entity/Q5548100	0390912778804	http://www.wikidata.org/entity/Q2167
http://www.wikidata.org/entity/Q5556543	046137638006	http://www.wikidata.org/entity/Q10715657
http://www.wikidata.org/entity/Q5556677	0526693079901	http://www.wikidata.org/entity/Q1001905
http://www.wikidata.org/entity/Q5559774	0241675049710	
http://www.wikidata.org/entity/Q5571416	0193378456716	
http://www.wikidata.org/entity/Q5583890	0105794077107	http://www.wikidata.org/entity/Q10577363
http://www.wikidata.org/entity/Q5602814	091283181490	http://www.wikidata.org/entity/Q10708421
http://www.wikidata.org/entity/Q5616901	0821986001816	
http://www.wikidata.org/entity/Q5618676	0490704966896	http://www.wikidata.org/entity/Q10508080
http://www.wikidata.org/entity/Q5619373	0425392189902	
http://www.wikidata.org/entity/Q5621490	0442629549320	http://www.wikidata.org/entity/Q1246
http://www.wikidata.org/entity/Q5629023	0593022437106	http://www.wikidata.org/entity/Q54766
http://www.wikidata.org/entity/Q5650283	0472624390304	http://www.wikidata.org/entity/Q25732
http://www.wikidata.org/entity/Q5650816	0980681611418	http://www.wikidata.org/entity/Q10479862
http://www.wikidata.org/entity/Q5716200	0125847791412	
http://www.wikidata.org/entity/Q5716511	0857394544302	http://www.wikidata.org/entity/Q10519255
http://www.wikidata.org/entity/Q5717497	0322353141309	http://www.wikidata.org/entity/Q4973721
http://www.wikidata.org/entity/Q5743710	0361652802700	http://www.wikidata.org/entity/Q25415
http://www.wikidata.org/entity/Q5750886	0504711999229	http://www.wikidata.org/entity/Q649
http://www.wikidata.org/entity/Q5767496	0225608811605	
http://www.wikidata.org/entity/Q5777857	0810105099207	http://www.wikidata.org/entity/Q10484135
http://www.wikidata.org/entity/Q5783589	0285631067215	http://www.wikidata.org/entity/Q743601
http://www.wikidata.org/entity/Q5807574	0888530335200	http://www.wikidata.org/entity/Q10688232
http://www.wikidata.org/entity/Q5820191	0522191574902	
http://www.wikidata.org/entity/Q5820955	0927576375115	
http://www.wikidata.org/entity/Q5826571	0495314169413	http://www.wikidata.org/entity/Q10520534
http://www.wikidata.org/entity/Q5826586	0977592683711	http://www.wikidata.org/entity/Q10708421
http://www.wikidata.org/entity/Q5886933	0583060288605	
http://www.wikidata.org/entity/Q5887217	0473783431010	http://www.wikidata.org/entity/Q10532202
http://www.wikidata.org/entity/Q5887280	0934639939611	http://www.wikidata.org/entity/Q10677262
http://www.wikidata.org/entity/Q5889482	0184922809505	
http://www.wikidata.org/entity/Q5901520	0108961111006	
http://www.wikidata.org/entity/Q5923998	0110842257006	
http://www.wikidata.org/entity/Q5928457	0313210809828	http://www.wikidata.org/entity/Q1238719
http://www.wikidata.org/entity/Q5929222	0314783996006	
http://www.wikidata.org/entity/Q5935536	0479155832315	http://www.wikidata.org/entity/Q10520535
http://www.wikidata.org/entity/Q5938586	0134101155612	http://www.wikidata.org/entity/Q2211
http://www.wikidata.org/entity/Q5938612	0391621769505	
http://www.wikidata.org/entity/Q5952656	0324815829026	http://www.wikidata.org/entity/Q2007115
http://www.wikidata.org/entity/Q5969317	0274462857213	http://www.wikidata.org/entity/Q18334839
http://www.wikidata.org/entity/Q5969883	0586690122908	http://www.wikidata.org/entity/Q25287
http://www.wikidata.org/entity/Q5998644	0280087199210	http://www.wikidata.org/entity/Q3438599
http://www.wikidata.org/entity/Q6009898	0332721987700	
http://www.wikidata.org/entity/Q6011391	0186989169008	
http://www.wikidata.org/entity/Q6015874	0976656359110	
http://www.wikidata.org/entity/Q6016190	0766285636614	
http://www.wikidata.org/entity/Q6026206	0764840691205	http://www.wikidata.org/entity/Q744491
http://www.wikidata.org/entity/Q6027916	0114065053815	
http://www.wikidata.org/entity/Q6027959	0222102752213	http://www.wikidata.org/entity/Q18560570
http://www.wikidata.org/entity/Q6037205	0996373560505	
http://www.wikidata.org/entity/Q6039678	0224712677012	http://www.wikidata.org/entity/Q10571845
http://www.wikidata.org/entity/Q6042676	0336920874106	http://www.wikidata.org/entity/Q2211
http://www.wikidata.org/entity/Q6043377	023767922422	http://www.wikidata.org/entity/Q10577528
http://www.wikidata.org/entity/Q6043655	0903307301618	http://www.wikidata.org/entity/Q10602799
http://www.wikidata.org/entity/Q6043823	0114769874810	
http://www.wikidata.org/entity/Q6090662	0483306984615	http://www.wikidata.org/entity/Q3906736
http://www.wikidata.org/entity/Q6092482	0150200797210	
http://www.wikidata.org/entity/Q6172463	0494431859015	http://www.wikidata.org/entity/Q10571243
http://www.wikidata.org/entity/Q6186607	0480384439015	
http://www.wikidata.org/entity/Q6190897	0347247788013	
http://www.wikidata.org/entity/Q6191909	0269067253614	
http://www.wikidata.org/entity/Q6198714	0277559107501	http://www.wikidata.org/entity/Q30096
http://www.wikidata.org/entity/Q6198768	051635760208	http://www.wikidata.org/entity/Q10709778
http://www.wikidata.org/entity/Q6201875	0697255175510	
http://www.wikidata.org/entity/Q6207818	0824343942006	
http://www.wikidata.org/entity/Q6221732	0575745085214	
http://www.wikidata.org/entity/Q6232261	0117203219614	http://www.wikidata.org/entity/Q10712922
http://www.wikidata.org/entity/Q6236977	053406930216	http://www.wikidata.org/entity/Q25287
http://www.wikidata.org/entity/Q98744563	0511863596121	http://www.wikidata.org/entity/Q10727009
http://www.wikidata.org/entity/Q4947138	0998279389622	http://www.wikidata.org/entity/Q10716432
http://www.wikidata.org/entity/Q6095560	0112806493429	http://www.wikidata.org/entity/Q10661257
http://www.wikidata.org/entity/Q98447460	016654309503	
http://www.wikidata.org/entity/Q104214611	0783865993627	
http://www.wikidata.org/entity/Q104215635	0795530089824	
http://www.wikidata.org/entity/Q104215786	0361964723211	
http://www.wikidata.org/entity/Q106783058	0515213566019	
http://www.wikidata.org/entity/Q107378685	0965607699115	
http://www.wikidata.org/entity/Q108059200	0409655917321	http://www.wikidata.org/entity/Q10716979
http://www.wikidata.org/entity/Q109500985	0337174358806	
http://www.wikidata.org/entity/Q109942678	0123965657818	
http://www.wikidata.org/entity/Q110034198	http://www.wikidata.org/.well-known/genid/2aa77f26afdc452dbe2d9a5611d69217	
http://www.wikidata.org/entity/Q111342604	0833552896828	
http://www.wikidata.org/entity/Q113864862	0653578338415	
http://www.wikidata.org/entity/Q114031212	0985426914829	http://www.wikidata.org/entity/Q3427889
http://www.wikidata.org/entity/Q114031222	0610162335824	http://www.wikidata.org/entity/Q10500798
http://www.wikidata.org/entity/Q114031234	0405594274208	http://www.wikidata.org/entity/Q10612943
http://www.wikidata.org/entity/Q114031238	0362779191527	http://www.wikidata.org/entity/Q10712922
http://www.wikidata.org/entity/Q114031244	0240670797111	http://www.wikidata.org/entity/Q5511485
http://www.wikidata.org/entity/Q114031247	0837394708917	http://www.wikidata.org/entity/Q10433387
http://www.wikidata.org/entity/Q114031248	0157618290428	http://www.wikidata.org/entity/Q794
http://www.wikidata.org/entity/Q114772325	0635943298419	
http://www.wikidata.org/entity/Q116482970	0750092881021	
http://www.wikidata.org/entity/Q116866668	0249730539015	
http://www.wikidata.org/entity/Q116996454	0990587970528	
http://www.wikidata.org/entity/Q117467164	0244061841305	
http://www.wikidata.org/entity/Q117884595	0381853591928	
http://www.wikidata.org/entity/Q118591637	0747883322423	
http://www.wikidata.org/entity/Q118591652	0845783625227	
http://www.wikidata.org/entity/Q118873875	0993103818993	
http://www.wikidata.org/entity/Q118873879	0231363411995	http://www.wikidata.org/entity/Q10728680
http://www.wikidata.org/entity/Q118873880	0317320289305	
http://www.wikidata.org/entity/Q118873881	0633602773606	
http://www.wikidata.org/entity/Q118873883	0244659729601	
http://www.wikidata.org/entity/Q118905480	0202229705808	http://www.wikidata.org/entity/Q38
http://www.wikidata.org/entity/Q118906658	http://www.wikidata.org/.well-known/genid/955678d404d2c3d0ad7e451b5d4354d5	
http://www.wikidata.org/entity/Q118978711	0392711595808	
http://www.wikidata.org/entity/Q121934765	0512645510895	
http://www.wikidata.org/entity/Q122226620	0371013828421	
http://www.wikidata.org/entity/Q123406542	0275126649110	
http://www.wikidata.org/entity/Q124062059	0287315215921	
http://www.wikidata.org/entity/Q124249017	0307835692938	
http://www.wikidata.org/entity/Q124260820	0802606848923	
http://www.wikidata.org/entity/Q124302755	094145171913	
http://www.wikidata.org/entity/Q124334755	0163772273014	
http://www.wikidata.org/entity/Q4933704	0582811195313	http://www.wikidata.org/entity/Q207891
http://www.wikidata.org/entity/Q4944811	0702252495497	http://www.wikidata.org/entity/Q10659410
http://www.wikidata.org/entity/Q4948794	0699354970600	http://www.wikidata.org/entity/Q10426434
http://www.wikidata.org/entity/Q4949792	0748447264503	http://www.wikidata.org/entity/Q25411
http://www.wikidata.org/entity/Q4953630	0913138972707	
http://www.wikidata.org/entity/Q4957256	0623459368604	
http://www.wikidata.org/entity/Q4964567	0538404901718	http://www.wikidata.org/entity/Q654299
http://www.wikidata.org/entity/Q4967713	0687163544710	
http://www.wikidata.org/entity/Q4971184	066769783310	http://www.wikidata.org/entity/Q25732
http://www.wikidata.org/entity/Q4975481	0992420223820	http://www.wikidata.org/entity/Q10673023
http://www.wikidata.org/entity/Q4979216	0841428824218	
http://www.wikidata.org/entity/Q4980261	0747852417614	http://www.wikidata.org/entity/Q70043395
http://www.wikidata.org/entity/Q4980271	0806514457704	
http://www.wikidata.org/entity/Q4981874	0813946968912	
http://www.wikidata.org/entity/Q4989351	0905637653912	
http://www.wikidata.org/entity/Q4989365	0573810408500	
http://www.wikidata.org/entity/Q4989481	0747667590310	
http://www.wikidata.org/entity/Q4990227	039371311407	http://www.wikidata.org/entity/Q10710237
http://www.wikidata.org/entity/Q4990369	0853813080501	http://www.wikidata.org/entity/Q10542111
http://www.wikidata.org/entity/Q4990375	0469084171710	http://www.wikidata.org/entity/Q10531256
http://www.wikidata.org/entity/Q4990475	0245526181815	
http://www.wikidata.org/entity/Q4991064	0203071331400	
http://www.wikidata.org/entity/Q4991079	0204494765606	http://www.wikidata.org/entity/Q26509
http://www.wikidata.org/entity/Q5109735	0485476395125	http://www.wikidata.org/entity/Q106789
http://www.wikidata.org/entity/Q5389786	0117613859601	
http://www.wikidata.org/entity/Q5554046	0145888252000	
http://www.wikidata.org/entity/Q5554833	0273732267214	http://www.wikidata.org/entity/Q10477220
http://www.wikidata.org/entity/Q5555097	0859721748313	http://www.wikidata.org/entity/Q10527920
http://www.wikidata.org/entity/Q5563036	0958776965517	
http://www.wikidata.org/entity/Q5571477	0931691314703	
http://www.wikidata.org/entity/Q5572465	0798631972204	
http://www.wikidata.org/entity/Q5572663	0299937536814	
http://www.wikidata.org/entity/Q5574444	0893605406218	
http://www.wikidata.org/entity/Q5577436	0516528386117	http://www.wikidata.org/entity/Q10475816
http://www.wikidata.org/entity/Q5579118	0741005094627	
http://www.wikidata.org/entity/Q5580996	0575313291605	http://www.wikidata.org/entity/Q19978722
http://www.wikidata.org/entity/Q5586745	0689360934600	http://www.wikidata.org/entity/Q1754
http://www.wikidata.org/entity/Q5603637	079223680900	http://www.wikidata.org/entity/Q10727562
http://www.wikidata.org/entity/Q5616883	0352254228107	
http://www.wikidata.org/entity/Q5620151	0251136832626	http://www.wikidata.org/entity/Q10526832
